date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_speed_kmh,sunshine_total_min
Thu Nov 19 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,16.7,11.7,21.7,0.5,18.7,25
Fri Nov 20 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,15,11.1,18.9,0,10.8,368
Sat Nov 21 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,15.6,7.8,22.8,0,6.5,632
Sun Nov 22 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,18.3,13.3,22.8,0,9.7,201
Mon Nov 23 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,19.4,13.3,25.6,0,5.8,332
Tue Nov 24 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,23.3,18.3,27.8,0,9.7,357
Wed Nov 25 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,20.6,14.4,26.1,0,5,453
Thu Nov 26 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,20.6,15.6,25.6,0,7.6,29
Fri Nov 27 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,21.1,16.7,25.6,0,11.9,96
Sat Nov 28 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,23.9,20,27.2,0,18.7,113
Sun Nov 29 1998 18:00:00 GMT-0600 (Central Standard Time),Autumn,22.2,16.7,27.2,0,10.8,491
Mon Nov 30 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,18.9,13.9,23.9,0,8.3,401
Tue Dec 01 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,21.1,15.6,26.1,0,10.4,358
Wed Dec 02 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,21.7,18.9,23.9,3.8,15.8,12
Thu Dec 03 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,22.2,18.9,25.6,0,14,180
Fri Dec 04 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,23.9,20.6,26.7,0,18.7,140
Sat Dec 05 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,21.7,17.8,25.6,0,16.2,61
Sun Dec 06 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,13.9,8.9,18.3,0,17.3,0
Mon Dec 07 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,9.4,5.6,13.3,0,18.4,307
Tue Dec 08 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,9.4,7.8,11.1,0.8,13,0
Wed Dec 09 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,8.3,7.2,8.9,19.6,23.8,0
Thu Dec 10 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,6.7,5.6,7.2,12.7,20.9,0
Fri Dec 11 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,10,5.6,14.4,0,15.1,250
Sat Dec 12 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,2.8,19.4,0,10.4,412
Sun Dec 13 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,13.3,7.8,18.9,0,9.4,612
Mon Dec 14 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,5,17.2,0,4,556
Tue Dec 15 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,11.7,3.9,19.4,0,5,612
Wed Dec 16 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,12.2,7.8,16.1,0,8.6,405
Thu Dec 17 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,6.7,15.6,1,2.9,48
Fri Dec 18 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,12.8,7.8,17.2,0,12.2,408
Sat Dec 19 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,12.2,9.4,15,0,5.4,0
Sun Dec 20 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,12.8,0,25,0,18.4,2
Mon Dec 21 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,-1.1,-2.8,0.6,0,25.9,0
Tue Dec 22 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,-1.1,-3.3,0.6,1.8,16.6,0
Wed Dec 23 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,0,-1.1,1.1,0,18,0
Thu Dec 24 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,2.2,-1.7,6.1,0,8.6,213
Fri Dec 25 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,5,-3.9,13.3,0,7.6,600
Sat Dec 26 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,13.3,3.9,22.2,0,10.8,173
Sun Dec 27 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,5.6,16.7,0,9.4,460
Mon Dec 28 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,13.9,4.4,22.8,0,14,466
Tue Dec 29 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,10.6,3.9,17.2,0,10.4,557
Wed Dec 30 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,13.3,10.6,15.6,0,11.5,0
Thu Dec 31 1998 18:00:00 GMT-0600 (Central Standard Time),Winter,17.2,10.6,23.9,0.3,9.4,129
Fri Jan 01 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,3.9,17.8,0,25.6,605
Sat Jan 02 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,2.8,0,5,0,21.2,82
Sun Jan 03 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,1.7,-2.2,5.6,0,7.2,605
Mon Jan 04 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,5.6,-2.8,13.3,0,13,379
Tue Jan 05 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,12.2,7.2,17.2,0,7.2,195
Wed Jan 06 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.7,9.4,23.3,0.3,8.6,162
Thu Jan 07 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,13.3,2.2,23.9,0,20.9,264
Fri Jan 08 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,4.4,-0.6,8.9,0,20.2,492
Sat Jan 09 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,5.6,-2.8,13.9,0,6.5,619
Sun Jan 10 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,11.7,2.8,20,0,12.2,547
Mon Jan 11 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,17.8,12.8,22.8,0,14,389
Tue Jan 12 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,11.7,4.4,18.3,0,13,178
Wed Jan 13 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,9.4,3.9,14.4,0,16.6,486
Thu Jan 14 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,8.9,-1.1,18.3,0,9.4,625
Fri Jan 15 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,13.9,5,22.8,0,13.7,615
Sat Jan 16 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,20,12.2,27.2,0,9.4,527
Sun Jan 17 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.1,10,21.7,0,9,627
Mon Jan 18 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,15.6,7.2,23.9,0,11.5,343
Tue Jan 19 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,17.8,11.7,23.9,0,11.5,198
Wed Jan 20 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,22.8,18.3,26.7,0,13.3,480
Thu Jan 21 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,14.4,7.8,20.6,0,19.8,261
Fri Jan 22 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,13.3,7.2,18.9,0,10.1,634
Sat Jan 23 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,13.9,3.9,23.9,0,9.4,634
Sun Jan 24 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.1,8.3,23.9,0,9,636
Mon Jan 25 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,18.3,12.8,23.9,0,18,396
Tue Jan 26 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,20,15,24.4,0,14.8,206
Wed Jan 27 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,20.6,16.1,25,1,10.4,38
Thu Jan 28 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,15,8.9,20.6,3.6,14,12
Fri Jan 29 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,10,4.4,15.6,0,13.3,634
Sat Jan 30 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,12.2,6.1,17.8,0,7.2,509
Sun Jan 31 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,13.9,5.6,22.2,0,7.9,542
Mon Feb 01 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,15,10,19.4,0,10.4,409
Tue Feb 02 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,17.2,8.3,25.6,0,8.3,382
Wed Feb 03 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,17.8,13.3,21.7,0,14,70
Thu Feb 04 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,20,16.1,23.9,0,10.1,20
Fri Feb 05 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,22.8,19.4,25.6,0,14.4,29
Sat Feb 06 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,22.2,15.6,28.3,0,7.6,623
Sun Feb 07 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,20,16.7,23.3,0,11.5,13
Mon Feb 08 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,24.4,19.4,28.9,0,12.6,405
Tue Feb 09 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,23.3,18.9,27.8,0,18.4,215
Wed Feb 10 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.1,9.4,22.8,0.5,23.4,95
Thu Feb 11 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,9.4,3.9,15,0,14.8,641
Fri Feb 12 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,11.7,3.3,19.4,0,6.8,644
Sat Feb 13 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,0.6,21.1,0,10.1,666
Sun Feb 14 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,15,5.6,23.9,0,15.5,611
Mon Feb 15 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,15.6,10.6,20.6,0,10.1,161
Tue Feb 16 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,15,8.9,21.1,0,10.8,555
Wed Feb 17 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,17.8,9.4,26.1,0,13.3,656
Thu Feb 18 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,14.4,8.3,20.6,0,12.2,556
Fri Feb 19 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.1,10.6,21.7,0,13.3,69
Sat Feb 20 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,12.2,6.7,17.2,0,16.9,648
Sun Feb 21 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,10,2.8,16.7,0,14.4,307
Mon Feb 22 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.7,11.1,22.2,0,9,639
Tue Feb 23 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,16.1,7.8,23.9,0,11.9,216
Wed Feb 24 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,18.9,13.3,24.4,0,11.2,26
Thu Feb 25 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,21.1,18.9,22.8,0,15.5,18
Fri Feb 26 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,23.3,16.1,30.6,0.3,15.1,314
Sat Feb 27 1999 18:00:00 GMT-0600 (Central Standard Time),Winter,17.2,8.9,25.6,0,10.4,542
Sun Feb 28 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,18.9,8.3,28.9,0,13,693
Mon Mar 01 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,23.3,16.1,30.6,0,22.7,632
Tue Mar 02 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,14.4,9.4,18.9,0,15.1,697
Wed Mar 03 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,13.3,5.6,21.1,0,12.2,535
Thu Mar 04 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,22.2,18.3,26.1,0.5,12.2,420
Fri Mar 05 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,19.4,13.3,25,0,15.5,240
Sat Mar 06 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,13.9,11.1,16.7,0.3,17.3,0
Sun Mar 07 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,21.1,13.9,28.3,6.4,18,341
Mon Mar 08 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.7,11.1,22.2,0,14.8,534
Tue Mar 09 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,20,14.4,25.6,0,5.8,150
Wed Mar 10 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,21.1,16.7,25.6,0.5,11.5,100
Thu Mar 11 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,17.8,10.6,24.4,33.8,15.1,15
Fri Mar 12 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,8.9,5.6,12.2,4.3,25.9,300
Sat Mar 13 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,11.1,4.4,17.8,0,22.3,683
Sun Mar 14 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,12.8,6.1,19.4,0,9,718
Mon Mar 15 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,14.4,5,23.9,0,13.3,595
Tue Mar 16 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,17.8,11.7,23.3,0,13.3,0
Wed Mar 17 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,19.4,17.2,21.7,42.2,18,0
Thu Mar 18 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,15.6,11.1,20,0.3,14.8,0
Fri Mar 19 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,15.6,9.4,21.7,0,16.6,677
Sat Mar 20 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.1,8.9,22.8,0,7.6,729
Sun Mar 21 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.7,8.9,24.4,0,13.7,730
Mon Mar 22 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,20.6,16.1,25,0,13.3,95
Tue Mar 23 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,17.8,14.4,21.1,0,11.2,0
Wed Mar 24 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.1,13.3,18.9,0,16.6,125
Thu Mar 25 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,15.6,10,21.1,0,13.7,292
Fri Mar 26 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.7,13.3,19.4,13.7,16.6,0
Sat Mar 27 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,18.9,13.3,24.4,2,13.7,250
Sun Mar 28 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,15.6,13.3,17.8,0,19.4,0
Mon Mar 29 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.1,12.8,19.4,0,12.6,90
Tue Mar 30 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,16.7,13.9,19.4,0,9,0
Wed Mar 31 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,18.9,16.1,21.1,1,13.3,0
Thu Apr 01 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,23.3,20.6,26.1,0.3,15.1,120
Fri Apr 02 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,21.7,15.6,27.2,0,15.1,360
Sat Apr 03 1999 18:00:00 GMT-0600 (Central Standard Time),Spring,18.3,14.4,22.2,0.5,9.4,0
Sun Apr 04 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,20.6,12.2,28.3,2,15.1,525
Mon Apr 05 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,20,11.1,28.3,0,8.3,643
Tue Apr 06 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.9,18.9,28.3,0,12.6,132
Wed Apr 07 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,26.1,20.6,31.1,0,17.6,583
Thu Apr 08 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25.6,20,30.6,0,12.6,482
Fri Apr 09 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25,18.9,30.6,0,13.7,600
Sat Apr 10 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.8,15.6,29.4,0,13,713
Sun Apr 11 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.8,17.2,27.8,0,11.9,498
Mon Apr 12 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.3,19.4,27.2,0,17.6,151
Tue Apr 13 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.9,16.7,31.1,1,24.5,564
Wed Apr 14 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,15.6,10.6,20.6,0,27.4,774
Thu Apr 15 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,15,10,19.4,0,14.8,135
Fri Apr 16 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,14.4,5.6,23.3,0,9.7,773
Sat Apr 17 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,16.7,7.2,25.6,0,8.3,686
Sun Apr 18 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.2,15,29.4,0,14.8,781
Mon Apr 19 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.3,17.2,29.4,0,19.8,675
Tue Apr 20 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.3,20,26.1,0,21.6,186
Wed Apr 21 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,26.1,21.7,30.6,0,19.8,613
Thu Apr 22 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,27.2,22.8,31.7,0,18.4,604
Fri Apr 23 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25.6,22.2,28.3,0,10.4,568
Sat Apr 24 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.3,20,26.1,5.6,15.1,324
Sun Apr 25 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,21.7,17.2,26.1,9.7,10.8,283
Mon Apr 26 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,24.4,17.8,31.1,0,8.3,679
Tue Apr 27 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.9,17.2,30.6,0,9.7,668
Wed Apr 28 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25,18.9,31.1,0,12.2,573
Thu Apr 29 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.8,17.8,27.8,0,16.6,598
Fri Apr 30 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,20.6,17.2,23.9,0.8,16.6,196
Sat May 01 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,21.1,18.3,23.3,0,13.7,36
Sun May 02 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25,20.6,29.4,0.3,17.6,168
Mon May 03 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,28.9,23.3,34.4,0,16.6,506
Tue May 04 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,27.2,21.7,32.8,0,15.5,701
Wed May 05 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.2,15,28.9,0,12.2,792
Thu May 06 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.2,15,29.4,0,8.6,771
Fri May 07 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.9,15,32.2,0,9.7,765
Sat May 08 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,27.2,23.3,30.6,0,14.8,175
Sun May 09 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,21.1,16.7,25,46,15.1,296
Mon May 10 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.8,16.1,28.9,0,7.9,272
Tue May 11 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.2,20,24.4,0,9.7,0
Wed May 12 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.9,18.9,28.9,0,8.6,542
Thu May 13 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,26.1,20,31.7,0,13,466
Fri May 14 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,27.8,22.8,32.2,0,16.6,466
Sat May 15 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,27.2,22.2,31.7,0,16.6,540
Sun May 16 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,24.4,17.8,31.1,100.3,16.9,262
Mon May 17 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,22.2,18.9,25.6,0,13,251
Tue May 18 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,23.3,17.2,28.9,0,6.8,616
Wed May 19 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25.6,21.1,30,0,13.3,558
Thu May 20 1999 19:00:00 GMT-0500 (Central Daylight Time),Spring,25.6,20.6,30.6,0.3,10.4,476
Mon Jun 12 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,27.2,22.8,31.7,0,13,0
Tue Jun 13 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,28.3,24.4,32.2,0.3,14.8,0
Wed Jun 14 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,27.8,23.9,31.7,0,14.8,0
Wed Jul 12 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,31.7,22.8,40,0,8.6,0
Fri Jul 14 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,33.3,24.4,41.7,0,7.9,0
Sun Jul 23 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,28.9,21.7,36.1,0,5.8,0
Mon Jul 24 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,29.4,21.1,37.2,0,7.2,0
Sat Jul 29 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,27.8,22.2,33.3,10.4,5,0
Sat Aug 05 2000 19:00:00 GMT-0500 (Central Daylight Time),Summer,31.7,24.4,38.3,0,13.3,0
Tue Sep 19 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,30,22.8,36.7,0,10.8,0
Wed Sep 20 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,25.6,20.6,30.6,4.8,8.3,0
Thu Sep 21 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,30.6,24.4,36.7,0,13.3,0
Fri Sep 22 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,32.2,26.7,37.8,0,17.3,0
Sat Sep 23 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,23.9,15,32.8,10.2,13,0
Sun Sep 24 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,16.7,11.7,21.7,0.5,14.4,0
Mon Sep 25 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,17.2,9.4,24.4,0,7.6,0
Tue Sep 26 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,18.9,10.6,26.7,0,4.7,0
Wed Sep 27 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,21.1,12.2,29.4,0,5,0
Thu Sep 28 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,21.1,12.2,29.4,0,4,0
Fri Sep 29 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,22.8,13.9,31.1,0,3.2,0
Sat Sep 30 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,23.3,14.4,32.2,0,6.1,0
Sun Oct 01 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,26.7,18.3,34.4,0,11.9,0
Mon Oct 02 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,28.9,22.8,34.4,0,13,0
Tue Oct 03 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,28.3,21.7,34.4,0,12.2,0
Wed Oct 04 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,29.4,23.3,35,0,9.7,0
Thu Oct 05 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,21.7,15.6,27.2,0,12.6,0
Fri Oct 06 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,12.8,8.9,16.1,8.1,16.6,0
Sat Oct 07 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,7.8,6.1,9.4,7.4,8.6,0
Sun Oct 08 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,8.3,6.1,10.6,1.8,5.4,0
Mon Oct 09 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,11.7,8.3,14.4,0.3,2.9,0
Sun Oct 15 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,24.4,18.3,30.6,18.3,6.1,0
Wed Oct 18 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,22.2,16.1,27.8,0.5,4.7,0
Thu Oct 19 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,22.2,17.2,26.7,0,7.6,0
Fri Oct 20 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,21.7,17.8,25,34,9,0
Sat Oct 21 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,23.3,20,26.1,36.8,10.1,0
Sun Oct 22 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,23.3,21.7,24.4,3.6,9,0
Mon Oct 23 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,23.9,20.6,26.7,1.3,10.8,0
Tue Oct 24 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,24.4,20,28.3,0,10.4,0
Thu Oct 26 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,25,20.6,28.9,3.8,9.4,0
Fri Oct 27 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,23.9,21.1,26.7,1,14.8,0
Sat Oct 28 2000 19:00:00 GMT-0500 (Central Daylight Time),Autumn,25.6,21.7,29.4,0,11.9,0
Sat Nov 04 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,20.6,15.6,25.6,24.1,8.6,0
Sun Nov 05 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,18.3,12.8,23.3,0,9.4,0
Mon Nov 06 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,11.1,8.3,13.3,16.3,13,0
Tue Nov 07 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,6.7,3.9,8.9,7.6,16.2,0
Wed Nov 08 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,8.9,0.6,17.2,0,5,0
Thu Nov 09 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,11.7,4.4,18.9,0,5.8,0
Fri Nov 10 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,15,11.7,17.8,0,9,0
Sat Nov 11 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,15,6.1,23.3,0.3,9.7,0
Sun Nov 12 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,8.9,4.4,12.8,0,13,0
Thu Nov 23 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,12.2,10,14.4,2.5,15.8,0
Fri Nov 24 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,12.8,7.2,17.8,0,5,0
Sat Nov 25 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,13.3,7.8,18.3,0,6.1,0
Mon Nov 27 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,19.4,13.3,25,0,5.8,0
Tue Nov 28 2000 18:00:00 GMT-0600 (Central Standard Time),Autumn,15,10.6,19.4,0,9.7,0
Sat Dec 30 2000 18:00:00 GMT-0600 (Central Standard Time),Winter,3.9,1.7,6.1,0.5,8.6,0
Wed Jan 10 2001 18:00:00 GMT-0600 (Central Standard Time),Winter,11.1,4.4,17.8,0,7.6,0
